id,name,summary,listing_url,picture_url,host_id,neighbourhood,street,zipcode,latitude,longitude,room_type,amenities,price,extra_people,minimum_nights,calculated_host_listings_count,availability_365
277605,Angelus Retreat @ Mount Dandenong ,"Our homely 2 bedroom cottage is in the heart of Sherbrooke Forrest yet with views to the distant bay and cafes and shops nearby.  Enjoy our pet alpacas, meditate to the sounds of the 2 cascading ponds or take the wombat walk on our 23 acre property. ",https://www.airbnb.com/rooms/277605,https://a0.muscache.com/im/pictures/3093898/3ce553e2_original.jpg?aki_policy=large,1448773,Yarra Ranges,"Menzies Creek, Victoria, Australia",3159,-37.9056,145.39525,Entire home/apt,"{TV,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",""Other pet(s)"",""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron}",200,$50.00 ,2,2,365
280698,Elwood SPACIOUS OPEN PLAN EXEC 2BR+PARKING+WIFI+AC,"Large double storey townhouse located in a leafy, quiet, private laneway, right in the heart of Brighton Road Village in Elwood. Literally just steps to restaurants, cafes, pubs, shopping, supermarkets, etc. This location is the perfect base to explore Bayside Melbourne. Trams that whisk you right into Melbourne City Centre a literally right outside the building complex, so super convenient. If you're after space, style and location, this is it!",https://www.airbnb.com/rooms/280698,https://a0.muscache.com/im/pictures/5618706/81596ba0_original.jpg?aki_policy=large,50121,Port Phillip,"Elwood, Victoria, Australia",3184,-37.87384,144.98861,Entire home/apt,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed""}",199,$0.00 ,2,17,72
281890,❤Cheerful retreat! 10km from CBD ❤,"Relaxed home away from home!  You will get comfort and privacy within a warm family environment AND all the conveniences of a home with friendly, welcoming hosts. Feel confident & safe in your decision to book with us - with 100+ positive reviews",https://www.airbnb.com/rooms/281890,https://a0.muscache.com/im/pictures/84434565/c2958264_original.jpg?aki_policy=large,397569,Hobsons Bay,"Newport, Victoria, Australia",3015,-37.83694,144.8764,Private room,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,""Smoke detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",50,$20.00 ,2,4,8
283257,sunlit studio down a quiet laneway,"You enter from a quiet heritage laneway, with bluestone stables and architectural remnants from the mid 1800's  through our workshop to the studio. It is three storeys and includes two bathrooms,  three bedrooms, living/kitchen, laundry, verandah and views over the rooftops. Two or three minutes walk to Brunswick, Smith or Gertrude streets. Close to all Fitzroy has to offer, yet peaceful at night.",https://www.airbnb.com/rooms/283257,https://a0.muscache.com/im/pictures/2983211/13ba72af_original.jpg?aki_policy=large,1475619,Yarra,"Fitzroy, Victoria, Australia",3065,-37.8044,144.98213,Entire home/apt,"{TV,Wifi,""Air conditioning"",Kitchen,""Free street parking"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room"",""Private entrance"",Bathtub,""Window guards"",Crib,""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Well-lit path to entrance"",""Host greets you""}",140,$30.00 ,3,1,134
284210,Fitzroyalty - luscious living in the heart of it,"In the heart of Fitzroy, immerse yourself in the Melbournian lifestyle. A stone's throw from everything that Melbourne has to offer.",https://www.airbnb.com/rooms/284210,https://a0.muscache.com/im/pictures/35484592/ba327c0d_original.jpg?aki_policy=large,1480426,Yarra,"Melbourne, Victoria, Australia",3065,-37.7985,144.97883,Entire home/apt,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Breakfast,""Free street parking"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Babysitter recommendations"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Luggage dropoff allowed"",""Long term stays allowed"",""Cleaning before checkout""}",145,$25.00 ,4,2,0
288147,LARGE RM ENSUITE NEAR CTY & AIRPORT,This Spacious En-suite bedroom will offer you complete privacy & serenity yet homely. Centrally located in a quite street yet it has a true city experience being only 10min to Melbourne CBD  Dockland via Citilink Close to Moonee Valley Race Track  Flemngton with easy access by car or public transport.  My goal is to provide you with Comfort and Great experience WELCOME!,https://www.airbnb.com/rooms/288147,https://a0.muscache.com/im/pictures/29688159/3fa21f93_original.jpg?aki_policy=large,794442,Moreland,"Pascoe Vale South, Victoria, Australia",3044,-37.73444,144.9356,Private room,"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Hot tub"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Shampoo}",89,$29.00 ,3,4,365
289467,The Suite @ Angelus Retreat,No summary,https://www.airbnb.com/rooms/289467,https://a0.muscache.com/im/pictures/3243110/ace5b282_original.jpg?aki_policy=large,1448773,Yarra Ranges,"Menzies Creek, Victoria, Australia",3159,-37.90546,145.39447,Entire home/apt,"{TV,Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Hot tub"",""Indoor fireplace"",Heating,Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Stove,""Patio or balcony"",""Garden or backyard""}",249,$60.00 ,2,2,364
297350,"Best, west of Melbourne-Wifi & Spa1","Ask for availability if you want to book multiple rooms. We offer up to 4 private rooms in a brand new house with custom made furniture. The house has 4 living rooms/sitting areas. We have a fully stocked bar, outdoor spa and a gym at your disposal. Free WiFi, BBQ area, Playstation, 4 bicycles and hundreds of dvd's are available to all guests as is our huge kitchen for those who wish to cook up a feast.",https://www.airbnb.com/rooms/297350,https://a0.muscache.com/im/pictures/5888588/037464c5_original.jpg?aki_policy=large,1533260,Brimbank,"Derrimut, Victoria, Australia",3030,-37.78484,144.75625,Private room,"{TV,Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",""Smoking allowed"",Gym,Breakfast,""Pets live on this property"",Dog(s),""Free street parking"",""Hot tub"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Children’s books and toys"",""Pack ’n Play/travel crib"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed""}",45,$33.00 ,1,5,360
300679,Comfy room in Oakleigh South Melbourne,"A first floor room in a family home, with private bathroom, toilet and sitting room. 1 minute walk to local bus routes 631 and 824. 3k walk (or 10 minute bus) to train station. Bus direct to Monash university Clayton campus. Approx 40 minute public transport to Melbourne city centre. 5 min walk to supermarket, pharmacy and take away food outlets.",https://www.airbnb.com/rooms/300679,https://a0.muscache.com/im/pictures/51f6afa9-1953-4768-b9c1-c4f1c776e348.jpg?aki_policy=large,1505279,Kingston,"Oakleigh South, Victoria, Australia",3167,-37.94,145.09679,Private room,"{Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Breakfast,""Pets live on this property"",""Other pet(s)"",Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Hot water""}",33,$15.00 ,2,1,0
307615,Queen BR + Private Bathroom in Huge CBD Apartment,"Truly unique inner-city oasis only one block from Swanston Street, with a comfortable, friendly, older-style  household environment. This is a queen-bed room with a private bathroom in a large 1980s warehouse conversion, with a private garden courtyard and direct street access.   Specialising in medium and longer stays for academics,  students and relocations: we can help you find your find your feet in Melbourne, including assistance and references for finding longer term rental accommodation.",https://www.airbnb.com/rooms/307615,https://a0.muscache.com/im/pictures/3390817/70080249_original.jpg?aki_policy=large,1582716,Melbourne,"Melbourne, Victoria, Australia",3000,-37.80847,144.96606,Private room,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Pets live on this property"",Dog(s),Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private living room"",""Private entrance"",""Hot water"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",75,$20.00 ,1,2,258
307630,Queen-bed Room in Huge CBD Warehouse Apartment,"Truly unique inner-city oasis only one block from Swanston Street, with a comfortable, friendly household environment. This is a queen-bed room in a 3 bedroom, 2.5 bathroom warehouse conversion, with a private garden courtyard and direct street access.  This corner of the CBD is mainly residential and has a unique neighbourhood atmosphere, while being right in the middle of everything the city has to offer.",https://www.airbnb.com/rooms/307630,https://a0.muscache.com/im/pictures/3405609/fa5a7594_original.jpg?aki_policy=large,1582716,Melbourne,"Melbourne, Victoria, Australia",3000,-37.80815,144.96621,Private room,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Pets live on this property"",Dog(s),Heating,Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private living room"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",74,$25.00 ,1,2,0
309093,3 Level Loft with Views close to City,"With 6 metre floor to ceiling windows you always feel part of nature. It feels like you are half inside and half outside. The views of the Dandenong Ranges from the top floor provide such peace and tranquility the apartment feels like it is part of an oasis however the location is a 2 minute walk to all the cafes, restaurants and shops you could need and it is a 10min tram ride into the city!",https://www.airbnb.com/rooms/309093,https://a0.muscache.com/im/pictures/7509dab4-18e5-46bc-a80f-80b7100f3a79.jpg?aki_policy=large,1349266,Yarra,"Richmond, Victoria, Australia",3121,-37.81973,145.00078,Entire home/apt,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",Bathtub,""Full kitchen""}",249,$25.00 ,2,1,189
310594,Cosy nest in vibrant eclectic area,"This is a space to enjoy, a place to come and read a little, dream a little, reflect a little. It is light, quirky, and quiet, only a stones through of the Yarra  river/bush, the Abbotsford Convent Arts Precinct, markets, galleries, music,  bars, restaurants and shops. It has all the convenience of being in the middle of things, but at the same time you can go home and shut the door on it all. This is my home with the trappings of home;  books, space to draw, paint, play and cook.",https://www.airbnb.com/rooms/310594,https://a0.muscache.com/im/pictures/3325374/b01fbd88_original.jpg?aki_policy=large,1597828,Yarra,"Abbotsford, Victoria, Australia",3067,-37.80523,144.99518,Entire home/apt,"{TV,Internet,Wifi,Kitchen,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",Lockbox,""Private entrance"",""Hot water"",""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed""}",125,$0.00 ,2,1,158
313648,"(1) Stylish, East Melb 1bed apt","This freshly renovated, stylish one bedroom apartment is in the heart of East Melbourne on Hotham Street.  It's a short walk to Melbourne's CBD and major attractions, and surrounded by cafes, restaurants, parks and public transport.",https://www.airbnb.com/rooms/313648,https://a0.muscache.com/im/pictures/4261205/4fb94b6a_original.jpg?aki_policy=large,1612516,Melbourne,"East Melbourne, Victoria, Australia",3002,-37.81245,144.98576,Entire home/apt,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Bathtub,""High chair"",""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",110,$10.00 ,4,5,365
315513,"Best, west of Melbourne-Wifi & spa2","Pricing here is for 1 room,contact us if you want more rooms We offer up to 4 private rooms in a brand new house with custom made furniture. The house has 4 living rooms/sitting areas and is decorated only with artwork we have purchased on our many travels around the world We have a fully stocked bar, outdoor spa and a gym at your disposal. Free WiFi,BBQ area, Playstation,4 bicycles and hundreds of dvd's are available to all guests as is our huge kitchen for those who wish to cook up a feast",https://www.airbnb.com/rooms/315513,https://a0.muscache.com/im/pictures/5060708/29c146b0_original.jpg?aki_policy=large,1533260,Brimbank,"Derrimut, Victoria, Australia",3030,-37.7831,144.75774,Private room,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Gym,Breakfast,""Pets live on this property"",Dog(s),""Free street parking"",""Hot tub"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Pack ’n Play/travel crib"",""Game console"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Garden or backyard"",""Luggage dropoff allowed"",""Long term stays allowed""}",45,$25.00 ,1,5,327
317239,Inner City Home-12 mins by train to Melbourne CBD,"A four bedroom luxury home. Large bedroom, queen size bed, built in robes. Bathroom with shower, bath and toilet. A light filled, clean, open plan, modern home.  Large lounge/living area - light filled and opens to a beautiful garden and deck setting. A modern kitchen, polished floor boards throughout. The nearest bus stop is 60 second walk - takes you to the Yarraville train station in 5 mins then 10 mins to city. Close to Melbourne CBD, Newport Lakes and the Williamstown beach.",https://www.airbnb.com/rooms/317239,https://a0.muscache.com/im/pictures/e73dbc13-389b-43ef-ae8f-b3ef59ea792a.jpg?aki_policy=large,1628602,Hobsons Bay,"South Kingsville, Victoria, Australia",3015,-37.82989,144.87123,Private room,"{TV,Internet,Wifi,Kitchen,Heating,Washer,""Smoke detector"",""Fire extinguisher"",Essentials,Hangers,Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",159,$10.00 ,3,1,365
317351,**just renovated** Bright & Spacious StKildaEast**,The apartment has just been renovated. Enjoy a fresh and modern look in famous St. Kilda,https://www.airbnb.com/rooms/317351,https://a0.muscache.com/im/pictures/25688157/cf98701b_original.jpg?aki_policy=large,721348,Port Phillip,"St Kilda East, Victoria, Australia",3183,-37.86559,145.00471,Entire home/apt,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Outlet covers"",Bathtub,""High chair"",""Children’s books and toys"",""Pack ’n Play/travel crib"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed""}",125,$20.00 ,4,2,34
323280,Classic Victorian Armadale Home :) Victorian House,"-Central, close to all amenities and easy going; long and short term It is an energy conscious household- non-smoking , a backyard- heating and cooling (so no private blow heating or cooling -a washing machine(weekly- on a shared load-), washing line ,and utilities only when necessary, slippers to be worn inside please. Please note- that this is my home so live and stay here; therefore , if needing an office the library is nearby for daily use. Many thanks.",https://www.airbnb.com/rooms/323280,https://a0.muscache.com/im/pictures/7659143/e8514348_original.jpg?aki_policy=large,1608157,Stonnington,"Armadale, Victoria, Australia",3143,-37.86171,145.02103,Private room,"{TV,Internet,Wifi,Kitchen,Breakfast,""Free street parking"",Heating,Washer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""Hot water"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",56,$35.00 ,1,3,365
331605,3 Bedroom Apartment MT111,"Spacious 3 bedroom, 2 bathroom apartment in Southbank high rise complex.  Fully equipped with kitchen, laundry and entertainment systems. The building has gym, pool and tennis court. Concierge service from 6am to 10pm and 24 hour security guard. Please note the apartment has flexible bedding, please request if you would like 2 king and 2 single beds or 1 king and 4 single beds upon booking confirmation.",https://www.airbnb.com/rooms/331605,https://a0.muscache.com/im/pictures/8642896/4ca214e2_original.jpg?aki_policy=large,569413,Melbourne,"Southbank, Victoria, Australia",3006,-37.82348,144.9618,Entire home/apt,"{TV,Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Pool,Kitchen,""Smoking allowed"",Doorman,Gym,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""High chair"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Host greets you"",""Paid parking on premises""}",357,$50.00 ,1,16,315
334678,Room + Own Bathroom - 7km from city,"Your own private room and bathroom.   If you love dogs then Sammy my Schnauzer will love you right back. Brand new house on a great street. Minutes from Middle Footscray station - three stops from the city of Melbourne. 7km drive to the city center. Close to shops, restaurants and cafes in walking distance from both Footscray and Seddon.",https://www.airbnb.com/rooms/334678,https://a0.muscache.com/im/pictures/ee85ecfb-d889-46d8-a362-10f202838308.jpg?aki_policy=large,1704562,Maribyrnong,"Footscray, Victoria, Australia",3011,-37.80089,144.89165,Private room,"{TV,Wifi,Kitchen,""Washer / Dryer"",""Pets live on this property"",Cat(s),""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Host greets you""}",65,$0.00 ,2,1,351
334891,Attractive room in leafy Deepdene,No summary,https://www.airbnb.com/rooms/334891,https://a0.muscache.com/im/pictures/3659011/b6937894_original.jpg?aki_policy=large,1705701,Boroondara,"Balwyn, Victoria, Australia",3103,-37.81285,145.06378,Private room,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Washer / Dryer"",Breakfast,""Pets live on this property"",Cat(s),""Free street parking"",Heating,Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Hair dryer"",""Private entrance"",""Hot water"",""Host greets you""}",75,$0.00 ,1,1,365
357740,House in Pristine Coastal Village,"large modern house plenty room close to water the area as plenty of water activities fishing boating, bird watching on the way to Phillip Island .",https://www.airbnb.com/rooms/357740,https://a0.muscache.com/im/pictures/ba27c852-c130-48cf-9c9d-035b3155a3d0.jpg?aki_policy=large,1810523,Casey,"Warneet, Victoria, Australia",3980,-38.22443,145.30893,Shared room,"{TV,Wifi,Kitchen,""Free parking on premises"",Breakfast,Heating,""Family/kid friendly"",Washer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Iron,""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Pocket wifi"",""Host greets you""}",59,$30.00 ,1,1,0
363060,SUNLIT Kitchen/Vegie Garden/CLEAN,No summary,https://www.airbnb.com/rooms/363060,https://a0.muscache.com/im/pictures/4066935/fee13f70_original.jpg?aki_policy=large,1835097,Wyndham,"Truganina, Victoria, Australia",3029,-37.84545,144.71638,Private room,"{TV,Internet,Wifi,Kitchen,""Free parking on premises"",Heating,""Suitable for events"",Washer}",71,$25.00 ,3,1,365
363278,Fitzroy: Tiny stone cottage,No summary,https://www.airbnb.com/rooms/363278,https://a0.muscache.com/im/pictures/9699550/e7612718_original.jpg?aki_policy=large,1835785,Yarra,"Fitzroy, Victoria, Australia",3065,-37.80256,144.98281,Private room,"{TV,Internet,Wifi,Kitchen,""Pets allowed"",Breakfast,""Pets live on this property"",Dog(s),Cat(s),""Free street parking"",""Indoor fireplace"",Heating,Washer,Dryer,Essentials,Shampoo,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""EV charger"",""Single level home"",""Garden or backyard"",""Luggage dropoff allowed"",""No stairs or steps to enter"",""Flat path to guest entrance"",""Well-lit path to entrance"",""No stairs or steps to enter"",""No stairs or steps to enter"",""No stairs or steps to enter"",""Host greets you""}",71,$0.00 ,1,1,362
365832,ST KILDA EAST EXCEPTIONAL LARGE STUNNING HOME,"ENTIRE HOME  $350 per night 28 Dec - 18 Jan Stylish, larger than most & secure.  2 story townhouse, 2 lge, light queen bedrms, private & spacious.  Lge sunny deck upstairs with bbq, daybed and 6 seater dining setting & umbrella.  2 mins walk from creative vibe of Carlisle St, all transport, cafes, music, international cuisines, close to beaches, markets, Melbourne CBD.  Max 5 people capacity entire house, or 2 for 1 bedrm.",https://www.airbnb.com/rooms/365832,https://a0.muscache.com/im/pictures/7823676/f9102822_original.jpg?aki_policy=large,1847357,Port Phillip,"Balaclava, Victoria, Australia",3183,-37.86711,144.99383,Entire home/apt,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Bed linens"",""Extra pillows and blankets"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Wide hallways"",""Well-lit path to entrance"",""No stairs or steps to enter"",""Extra space around bed"",""Accessible-height bed"",""No stairs or steps to enter""}",330,$10.00 ,1,1,364